project_id,mp_id,state,constituency,allocated_amount,work_type,location_id,project_description,estimated_cost,sanctioned_amount,baseline_expenditure,expenditure,payment_count,start_date,expected_completion,actual_completion,status,physical_progress_pct,financial_progress_pct,is_injected_anomaly,anomaly_type,anomaly_severity,severity_score,duplicate_group_id,project_remaining_balance,expenditure_delta,mp_allocation_breach_cause,mp_remaining_allocation
PRJ_000074,MPID_0003,West Bengal,TAMLUK,147000000.0,school,LOC_MPID_0003_85,Boundary wall for school at LOC_MPID_0003_85,1469225.23,1332153.12,1300296.68,1433518.68,4,2024-11-06,2025-11-30,2025-12-06,completed,100.0,107.61,1,cost_overrun,LOW,1,none,-101365.56,133222.0,NONE,9137316.74
PRJ_000075,MPID_0003,West Bengal,TAMLUK,147000000.0,school,LOC_MPID_0003_86,Boundary wall for school at LOC_MPID_0003_86,10177517.16,9425051.68,9030321.98,11157736.84,5,2025-04-29,2025-11-26,2025-12-26,completed,100.0,118.38,1,cost_overrun,LOW,1,none,-1732685.16,2127414.86,NONE,9137316.74
PRJ_000076,MPID_0003,West Bengal,TAMLUK,147000000.0,school,LOC_MPID_0003_17,Boundary wall for school at LOC_MPID_0003_17,3999606.36,3604468.58,3600617.44,4105914.97,6,2025-01-11,2025-10-05,2025-09-24,completed,100.0,113.91,1,cost_overrun,LOW,1,none,-501446.39,505297.53,NONE,9137316.74
PRJ_000077,MPID_0003,West Bengal,TAMLUK,147000000.0,school,LOC_MPID_0003_2,Boundary wall for school at LOC_MPID_0003_2,6673056.78,6655569.94,6578538.16,7202269.55,5,2024-03-22,2025-01-25,2025-01-17,completed,100.0,108.21,1,cost_overrun,LOW,1,none,-546699.61,623731.39,NONE,9137316.74
PRJ_000078,MPID_0003,West Bengal,TAMLUK,147000000.0,school,LOC_MPID_0003_10,Additional classrooms for school at LOC_MPID_0003_10,2668637.52,2384145.63,0.0,0.0,0,2026-08-16,2027-05-22,,sanctioned,0.0,0.0,0,none,NONE,0,none,2384145.63,0.0,NONE,9137316.74
PRJ_000079,MPID_0003,West Bengal,TAMLUK,147000000.0,community_hall,LOC_MPID_0003_17,Upgradation of community hall at LOC_MPID_0003_17,14837468.25,13002419.8,3866135.95,15562494.55,6,2026-06-20,2027-05-31,,in_progress,21.34,119.69,1,cost_overrun,LOW,1,none,-2560074.75,11696358.6,NONE,9137316.74
PRJ_000080,MPID_0003,West Bengal,TAMLUK,147000000.0,road,LOC_MPID_0003_32,Repair of road at LOC_MPID_0003_32,1939091.57,1893841.79,1308672.19,2030506.57,3,2026-05-06,2027-03-27,,in_progress,61.08,107.22,1,cost_overrun,LOW,1,none,-136664.78,721834.38,NONE,9137316.74
PRJ_000081,MPID_0003,West Bengal,TAMLUK,147000000.0,water_supply,LOC_MPID_0003_57,Laying pipelines for water supply at LOC_MPID_0003_57,1360659.97,1222664.92,1201299.56,1367391.31,7,2024-05-09,2024-10-24,2024-12-10,completed,100.0,111.84,1,cost_overrun,LOW,1,none,-144726.39,166091.75,NONE,9137316.74
PRJ_000082,MPID_0003,West Bengal,TAMLUK,147000000.0,road,LOC_MPID_0003_2,Widening of road at LOC_MPID_0003_2,23486169.6,20622684.59,19978918.88,37483983.56,6,2023-11-16,2024-10-14,2024-10-07,completed,100.0,181.76,1,cost_overrun,HIGH,3,none,-16861298.97,17505064.68,NONE,9137316.74
PRJ_000083,MPID_0003,West Bengal,TAMLUK,147000000.0,school,LOC_MPID_0003_18,Boundary wall for school at LOC_MPID_0003_18,695559.67,633847.52,620011.86,927037.15,8,2025-11-09,2026-05-07,2026-06-26,completed,100.0,146.26,1,cost_overrun,MEDIUM,2,none,-293189.63,307025.29,NONE,9137316.74
PRJ_000084,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,road,LOC_MPID_0004_20,Repair of road at LOC_MPID_0004_20,26716913.61,25622059.06,24739773.32,33473279.72,8,2024-01-24,2024-12-13,2024-12-19,completed,100.0,130.64,1,cost_overrun,MEDIUM,2,none,-7851220.66,8733506.4,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000085,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,road,LOC_MPID_0004_92,Repair of road at LOC_MPID_0004_92,2624084.1,2369541.76,2272526.72,2550759.82,3,2023-12-11,2024-09-20,2024-10-03,completed,100.0,107.65,1,cost_overrun,LOW,1,none,-181218.06,278233.1,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000086,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,road,LOC_MPID_0004_65,Repair of road at LOC_MPID_0004_65,1983548.77,1930995.28,1889219.38,2067262.54,3,2025-08-29,2026-07-03,2026-06-24,completed,100.0,107.06,1,cost_overrun,LOW,1,none,-136267.26,178043.16,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000087,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,water_supply,LOC_MPID_0004_82,Laying pipelines for water supply at LOC_MPID_0004_82,8373470.62,7316659.42,6966708.18,14642351.64,11,2025-05-02,2025-11-14,2025-10-30,completed,100.0,200.12,1,cost_overrun,HIGH,3,none,-7325692.22,7675643.46,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000088,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,school,LOC_MPID_0004_1,Boundary wall for school at LOC_MPID_0004_1,27538480.46,24099262.61,11716197.09,34861580.45,8,2026-05-20,2027-05-02,,in_progress,48.13,144.66,1,cost_overrun,MEDIUM,2,none,-10762317.84,23145383.36,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000089,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,community_hall,LOC_MPID_0004_82,Upgradation of community hall at LOC_MPID_0004_82,12631953.78,12242558.09,10910776.65,13739370.68,6,2026-04-22,2026-09-30,,in_progress,77.63,112.23,1,cost_overrun,LOW,1,none,-1496812.59,2828594.03,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000090,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,water_supply,LOC_MPID_0004_57,Laying pipelines for water supply at LOC_MPID_0004_57,5588700.09,5307340.93,5260268.62,6344262.98,5,2026-03-07,2026-08-15,2026-08-09,completed,100.0,119.54,1,cost_overrun,LOW,1,none,-1036922.05,1083994.36,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000091,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,water_supply,LOC_MPID_0004_10,Installation of water supply at LOC_MPID_0004_10,5966217.91,5423181.29,5311086.43,5718469.87,5,2026-02-10,2026-07-19,2026-08-15,completed,100.0,105.44,1,cost_overrun,LOW,1,none,-295288.58,407383.44,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000092,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,community_hall,LOC_MPID_0004_75,Construction of community hall at LOC_MPID_0004_75,9887212.23,8903138.84,5099796.46,11040299.26,6,2026-06-23,2027-02-08,,in_progress,59.13,124.0,1,cost_overrun,MEDIUM,2,none,-2137160.42,5940502.8,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000093,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,community_hall,LOC_MPID_0004_6,Upgradation of community hall at LOC_MPID_0004_6,9222523.39,8412441.26,123036.38,13302948.76,5,2026-07-15,2027-02-13,,in_progress,16.83,158.13,1,cost_overrun,MEDIUM,2,none,-4890507.5,13179912.38,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000094,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,road,LOC_MPID_0004_46,Construction of road at LOC_MPID_0004_46,9822984.21,9018767.62,8760920.88,17902301.43,7,2023-12-09,2024-10-11,2024-10-04,completed,100.0,198.5,1,cost_overrun,HIGH,3,none,-8883533.81,9141380.55,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000095,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,water_supply,LOC_MPID_0004_46,Laying pipelines for water supply at LOC_MPID_0004_46,4246577.53,3847006.57,0.0,0.0,0,2026-08-01,2027-01-17,,sanctioned,0.0,0.0,0,none,NONE,0,none,3847006.57,0.0,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000096,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,drainage,LOC_MPID_0004_20,Construction of drain at drainage at LOC_MPID_0004_20,2591649.25,2551799.21,1278987.26,3221191.46,5,2026-06-14,2026-12-01,,in_progress,66.35,126.23,1,cost_overrun,MEDIUM,2,none,-669392.25,1942204.2,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000097,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,community_hall,LOC_MPID_0004_23,Upgradation of community hall at LOC_MPID_0004_23,3437493.93,3393886.77,1490025.37,3981564.15,6,2026-07-03,2026-11-06,,in_progress,49.72,117.32,1,cost_overrun,LOW,1,none,-587677.38,2491538.78,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000098,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,community_hall,LOC_MPID_0004_95,Upgradation of community hall at LOC_MPID_0004_95,4748503.94,4508432.41,4463428.45,7045888.05,6,2024-08-13,2025-06-29,2025-07-10,completed,100.0,156.28,1,cost_overrun,MEDIUM,2,none,-2537455.64,2582459.6,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000099,MPID_0004,West Bengal,MURSHIDABAD,147000000.0,school,LOC_MPID_0004_35,Additional classrooms for school at LOC_MPID_0004_35,1443647.62,1335472.0,391889.84,2554160.07,6,2026-05-31,2027-05-17,,in_progress,24.72,191.26,1,cost_overrun,HIGH,3,none,-1218688.07,2162270.23,ANOMALY_CAUSED_BREACH,-25445690.88
PRJ_000100,MPID_0005,West Bengal,KANTHI,147000000.0,community_hall,LOC_MPID_0005_49,Construction of community hall at LOC_MPID_0005_49,22245770.27,21827618.1,21791530.72,24365845.56,7,2025-11-27,2026-11-01,,in_progress,90.27,111.63,1,cost_overrun,LOW,1,none,-2538227.46,2574314.84,NONE,44457983.88
PRJ_000101,MPID_0005,West Bengal,KANTHI,147000000.0,school,LOC_MPID_0005_29,Additional classrooms for school at LOC_MPID_0005_29,4850443.14,4639489.04,4624864.87,5576645.96,4,2024-05-16,2025-05-10,2025-06-03,completed,100.0,120.2,1,cost_overrun,MEDIUM,2,none,-937156.92,951781.09,NONE,44457983.88
PRJ_000102,MPID_0005,West Bengal,KANTHI,147000000.0,community_hall,LOC_MPID_0005_40,Construction of community hall at LOC_MPID_0005_40,3724480.7,3561272.41,3475032.54,4301633.73,6,2026-02-04,2026-07-31,2026-08-04,completed,100.0,120.79,1,cost_overrun,MEDIUM,2,none,-740361.32,826601.19,NONE,44457983.88
PRJ_000103,MPID_0005,West Bengal,KANTHI,147000000.0,road,LOC_MPID_0005_52,Repair of road at LOC_MPID_0005_52,4932941.2,4590727.6,0.0,0.0,0,2026-07-28,2027-06-15,,sanctioned,0.0,0.0,0,none,NONE,0,none,4590727.6,0.0,NONE,44457983.88
PRJ_000104,MPID_0005,West Bengal,KANTHI,147000000.0,water_supply,LOC_MPID_0005_9,Laying pipelines for water supply at LOC_MPID_0005_9,10059577.2,9754490.14,0.0,0.0,0,2026-08-04,2026-12-16,,sanctioned,0.0,0.0,0,none,NONE,0,none,9754490.14,0.0,NONE,44457983.88
PRJ_000105,MPID_0005,West Bengal,KANTHI,147000000.0,community_hall,LOC_MPID_0005_66,Upgradation of community hall at LOC_MPID_0005_66,13235618.0,11789962.76,11380072.41,12524970.29,3,2024-05-04,2025-02-21,2025-03-15,completed,100.0,106.23,1,cost_overrun,LOW,1,none,-735007.53,1144897.88,NONE,44457983.88
PRJ_000106,MPID_0005,West Bengal,KANTHI,147000000.0,school,LOC_MPID_0005_4,Additional classrooms for school at LOC_MPID_0005_4,8146184.93,7681840.51,7672472.58,10183891.06,7,2024-11-21,2025-11-30,2025-12-02,completed,100.0,132.57,1,cost_overrun,MEDIUM,2,none,-2502050.55,2511418.48,NONE,44457983.88
PRJ_000107,MPID_0005,West Bengal,KANTHI,147000000.0,school,LOC_MPID_0005_75,Boundary wall for school at LOC_MPID_0005_75,2622632.28,2334606.95,2307153.12,2786713.21,6,2025-11-27,2026-05-05,2026-06-30,completed,100.0,119.37,1,cost_overrun,LOW,1,none,-452106.26,479560.09,NONE,44457983.88
PRJ_000108,MPID_0005,West Bengal,KANTHI,147000000.0,community_hall,LOC_MPID_0005_56,Upgradation of community hall at LOC_MPID_0005_56,5448258.79,5066333.67,4830286.17,5866269.94,4,2024-12-05,2025-10-07,2025-11-11,completed,100.0,115.79,1,cost_overrun,LOW,1,none,-799936.27,1035983.77,NONE,44457983.88
PRJ_000109,MPID_0005,West Bengal,KANTHI,147000000.0,school,LOC_MPID_0005_78,Additional classrooms for school at LOC_MPID_0005_78,11961617.92,11723916.18,0.0,0.0,0,2026-07-27,2027-04-01,,sanctioned,0.0,0.0,0,none,NONE,0,none,11723916.18,0.0,NONE,44457983.88
PRJ_000110,MPID_0005,West Bengal,KANTHI,147000000.0,drainage,LOC_MPID_0005_74,Construction of drain at drainage at LOC_MPID_0005_74,3791594.44,3311802.59,3218991.26,5125249.44,9,2026-04-09,2026-07-10,2026-08-14,completed,100.0,154.76,1,cost_overrun,MEDIUM,2,none,-1813446.85,1906258.18,NONE,44457983.88
PRJ_000111,MPID_0005,West Bengal,KANTHI,147000000.0,drainage,LOC_MPID_0005_1,Construction of drain at drainage at LOC_MPID_0005_1,13407851.66,12232057.97,11713433.91,12946551.77,4,2025-02-23,2025-06-09,2025-05-28,completed,100.0,105.84,1,cost_overrun,LOW,1,none,-714493.8,1233117.86,NONE,44457983.88
PRJ_000112,MPID_0005,West Bengal,KANTHI,147000000.0,drainage,LOC_MPID_0005_86,Covering of drainage in drainage at LOC_MPID_0005_86,4302524.63,3851463.43,3848320.43,7418386.83,6,2025-05-21,2025-10-07,2025-10-02,completed,100.0,192.61,1,cost_overrun,HIGH,3,none,-3566923.4,3570066.4,NONE,44457983.88
PRJ_000113,MPID_0005,West Bengal,KANTHI,147000000.0,road,LOC_MPID_0005_93,Repair of road at LOC_MPID_0005_93,9847471.55,9641741.8,9493336.76,11445858.33,4,2024-07-30,2025-10-12,2025-11-13,completed,100.0,118.71,1,cost_overrun,LOW,1,none,-1804116.53,1952521.57,NONE,44457983.88
PRJ_000114,MPID_0005,West Bengal,KANTHI,147000000.0,community_hall,LOC_MPID_0005_42,Upgradation of community hall at LOC_MPID_0005_42,5477381.28,5088548.41,0.0,0.0,0,2026-08-15,2027-06-09,,sanctioned,0.0,0.0,0,none,NONE,0,none,5088548.41,0.0,NONE,44457983.88
PRJ_000115,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,school,LOC_MPID_0006_71,Additional classrooms for school at LOC_MPID_0006_71,7729528.62,7559387.23,7323492.12,8536917.21,3,2024-12-03,2025-06-20,2025-07-18,completed,100.0,112.93,1,cost_overrun,LOW,1,none,-977529.98,1213425.09,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000116,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,drainage,LOC_MPID_0006_87,Construction of drain at drainage at LOC_MPID_0006_87,1550175.33,1450229.82,1077172.69,2164331.64,7,2026-05-14,2026-09-29,,in_progress,63.88,149.24,1,cost_overrun,MEDIUM,2,none,-714101.82,1087158.95,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000117,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,school,LOC_MPID_0006_39,Boundary wall for school at LOC_MPID_0006_39,8228076.73,7721250.25,7581187.34,8341773.02,5,2025-11-07,2026-08-24,2026-08-24,completed,100.0,108.04,1,cost_overrun,LOW,1,none,-620522.77,760585.68,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000118,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,school,LOC_MPID_0006_37,Additional classrooms for school at LOC_MPID_0006_37,16887900.65,14888814.37,12048431.22,31234690.18,7,2026-01-05,2026-09-22,,in_progress,79.24,209.79,1,cost_overrun,HIGH,3,none,-16345875.81,19186258.96,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000119,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,school,LOC_MPID_0006_75,Boundary wall for school at LOC_MPID_0006_75,4109842.54,4019306.26,3405397.96,5469940.72,5,2026-04-03,2026-12-28,,in_progress,83.36,136.09,1,cost_overrun,MEDIUM,2,none,-1450634.46,2064542.76,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000120,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,community_hall,LOC_MPID_0006_57,Construction of community hall at LOC_MPID_0006_57,15627027.75,15430766.88,9466886.93,20301304.83,6,2026-03-26,2026-12-01,,in_progress,48.36,131.56,1,cost_overrun,MEDIUM,2,none,-4870537.95,10834417.9,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000121,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,drainage,LOC_MPID_0006_95,Construction of drain at drainage at LOC_MPID_0006_95,7158407.18,6801624.66,1186246.91,8159003.2,4,2026-07-15,2026-12-06,,in_progress,12.07,119.96,1,cost_overrun,LOW,1,none,-1357378.54,6972756.29,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000122,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,school,LOC_MPID_0006_37,Boundary wall for school at LOC_MPID_0006_37,17227431.22,16976863.79,8334512.77,20324769.35,6,2026-05-26,2026-11-15,,in_progress,40.3,119.72,1,cost_overrun,LOW,1,none,-3347905.56,11990256.58,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000123,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,drainage,LOC_MPID_0006_87,Covering of drainage in drainage at LOC_MPID_0006_87,7465900.41,7374998.03,0.0,0.0,0,2026-07-30,2026-10-26,,sanctioned,0.0,0.0,0,none,NONE,0,none,7374998.03,0.0,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000124,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,water_supply,LOC_MPID_0006_26,Installation of water supply at LOC_MPID_0006_26,5229927.53,4688905.35,496796.18,10518190.79,12,2026-07-23,2026-10-24,,in_progress,15.62,224.32,1,cost_overrun,HIGH,3,none,-5829285.44,10021394.61,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000125,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,water_supply,LOC_MPID_0006_32,Laying pipelines for water supply at LOC_MPID_0006_32,23387203.99,21411913.33,12217588.2,25733090.03,5,2026-07-07,2026-12-22,,in_progress,35.41,120.18,1,cost_overrun,MEDIUM,2,none,-4321176.7,13515501.83,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000126,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,school,LOC_MPID_0006_59,Boundary wall for school at LOC_MPID_0006_59,11600173.16,10128737.82,10128737.82,15283905.99,5,2025-09-06,2026-09-17,,in_progress,100.0,150.9,1,cost_overrun,MEDIUM,2,none,-5155168.17,5155168.17,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000127,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,drainage,LOC_MPID_0006_74,Construction of drain at drainage at LOC_MPID_0006_74,7575114.33,6752850.35,4385406.32,8568190.55,4,2026-04-27,2026-09-25,,in_progress,73.33,126.88,1,cost_overrun,MEDIUM,2,none,-1815340.2,4182784.23,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000128,MPID_0006,Uttar Pradesh,BADAUN,147000000.0,drainage,LOC_MPID_0006_50,Covering of drainage in drainage at LOC_MPID_0006_50,4053269.46,3921156.51,3845270.29,3845270.29,3,2025-08-29,2025-12-18,2025-12-16,completed,100.0,98.06,1,duplicate_work,HIGH,3,DUP_GRP_0001,75886.22,0.0,ANOMALY_CAUSED_BREACH,-25279776.13
PRJ_000129,MPID_0007,Kerala,ATTINGAL,147000000.0,drainage,LOC_MPID_0007_84,Construction of drain at drainage at LOC_MPID_0007_84,2140611.79,1959553.34,1915877.49,2782720.93,7,2024-01-25,2024-07-17,2024-07-10,completed,100.0,142.01,1,cost_overrun,MEDIUM,2,none,-823167.59,866843.44,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000130,MPID_0007,Kerala,ATTINGAL,147000000.0,school,LOC_MPID_0007_100,Boundary wall for school at LOC_MPID_0007_100,1795070.87,1611159.27,1607781.75,2468905.03,9,2025-08-03,2026-02-25,2026-04-12,completed,100.0,153.24,1,cost_overrun,MEDIUM,2,none,-857745.76,861123.28,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000131,MPID_0007,Kerala,ATTINGAL,147000000.0,water_supply,LOC_MPID_0007_60,Installation of water supply at LOC_MPID_0007_60,1507944.29,1437452.01,1437188.55,1806190.48,4,2025-07-04,2025-12-12,2025-12-07,completed,100.0,125.65,1,cost_overrun,MEDIUM,2,none,-368738.47,369001.93,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000132,MPID_0007,Kerala,ATTINGAL,147000000.0,road,LOC_MPID_0007_59,Construction of road at LOC_MPID_0007_59,7150049.08,6699246.13,5736107.23,7171461.24,4,2025-08-18,2026-10-09,,in_progress,83.38,107.05,1,cost_overrun,LOW,1,none,-472215.11,1435354.01,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000133,MPID_0007,Kerala,ATTINGAL,147000000.0,drainage,LOC_MPID_0007_68,Covering of drainage in drainage at LOC_MPID_0007_68,3441567.56,3240973.12,3240973.12,3615357.37,6,2026-04-02,2026-09-05,,in_progress,100.0,111.55,1,cost_overrun,LOW,1,none,-374384.25,374384.25,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000134,MPID_0007,Kerala,ATTINGAL,147000000.0,water_supply,LOC_MPID_0007_57,Laying pipelines for water supply at LOC_MPID_0007_57,2298706.85,2112334.83,2067974.09,2220267.67,3,2024-07-28,2025-02-09,2025-03-18,completed,100.0,105.11,1,cost_overrun,LOW,1,none,-107932.84,152293.58,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000135,MPID_0007,Kerala,ATTINGAL,147000000.0,community_hall,LOC_MPID_0007_21,Upgradation of community hall at LOC_MPID_0007_21,4050955.72,3736702.71,2012586.53,4146362.65,4,2026-05-20,2027-01-10,,in_progress,43.62,110.96,1,cost_overrun,LOW,1,none,-409659.94,2133776.12,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000136,MPID_0007,Kerala,ATTINGAL,147000000.0,road,LOC_MPID_0007_97,Construction of road at LOC_MPID_0007_97,18381663.99,16357323.92,16118246.04,40816739.49,10,2023-08-15,2024-07-01,2024-08-16,completed,100.0,249.53,1,cost_overrun,HIGH,3,none,-24459415.57,24698493.45,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000137,MPID_0007,Kerala,ATTINGAL,147000000.0,school,LOC_MPID_0007_63,Additional classrooms for school at LOC_MPID_0007_63,3241896.22,3008468.1,2923331.37,3533707.56,6,2024-10-23,2025-05-31,2025-05-20,completed,100.0,117.46,1,cost_overrun,LOW,1,none,-525239.46,610376.19,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000138,MPID_0007,Kerala,ATTINGAL,147000000.0,road,LOC_MPID_0007_92,Repair of road at LOC_MPID_0007_92,34702312.44,33590734.8,32618699.64,38399459.6,4,2025-01-23,2025-11-19,2025-12-11,completed,100.0,114.32,1,cost_overrun,LOW,1,none,-4808724.8,5780759.96,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000139,MPID_0007,Kerala,ATTINGAL,147000000.0,community_hall,LOC_MPID_0007_41,Construction of community hall at LOC_MPID_0007_41,4872537.04,4358855.73,4224566.57,6842543.77,5,2025-10-19,2026-03-23,2026-04-01,completed,100.0,156.98,1,cost_overrun,MEDIUM,2,none,-2483688.04,2617977.2,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000140,MPID_0007,Kerala,ATTINGAL,147000000.0,drainage,LOC_MPID_0007_50,Construction of drain at drainage at LOC_MPID_0007_50,583295.88,536036.05,509936.37,576343.79,4,2025-08-20,2026-01-17,2026-01-05,completed,100.0,107.52,1,cost_overrun,LOW,1,none,-40307.74,66407.42,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000141,MPID_0007,Kerala,ATTINGAL,147000000.0,drainage,LOC_MPID_0007_54,Covering of drainage in drainage at LOC_MPID_0007_54,2725014.09,2422763.33,2415577.32,3405217.64,8,2024-11-05,2025-02-15,2025-03-26,completed,100.0,140.55,1,cost_overrun,MEDIUM,2,none,-982454.31,989640.32,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000142,MPID_0007,Kerala,ATTINGAL,147000000.0,drainage,LOC_MPID_0007_54,Construction of drain at drainage at LOC_MPID_0007_54,2062782.22,1937888.19,1239908.38,2168959.73,6,2026-06-29,2026-09-23,,in_progress,67.67,111.92,1,cost_overrun,LOW,1,none,-231071.54,929051.35,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000143,MPID_0007,Kerala,ATTINGAL,147000000.0,school,LOC_MPID_0007_50,Additional classrooms for school at LOC_MPID_0007_50,6700618.95,6269713.85,6093174.6,8265584.29,5,2023-06-29,2024-07-02,2024-08-24,completed,100.0,131.83,1,cost_overrun,MEDIUM,2,none,-1995870.44,2172409.69,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000144,MPID_0007,Kerala,ATTINGAL,147000000.0,water_supply,LOC_MPID_0007_49,Laying pipelines for water supply at LOC_MPID_0007_49,3716676.71,3333859.81,3292415.78,7884452.99,13,2025-05-31,2025-08-29,2025-09-16,completed,100.0,236.5,1,cost_overrun,HIGH,3,none,-4550593.18,4592037.21,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000145,MPID_0007,Kerala,ATTINGAL,147000000.0,water_supply,LOC_MPID_0007_97,Laying pipelines for water supply at LOC_MPID_0007_97,2159920.7,1888881.02,1819153.51,2307738.17,6,2024-12-04,2025-06-21,2025-08-08,completed,100.0,122.17,1,cost_overrun,MEDIUM,2,none,-418857.15,488584.66,ANOMALY_CAUSED_BREACH,-21146081.79
PRJ_000146,MPID_0007,Kerala,ATTINGAL,147000000.0,road,LOC_MPID_0007_96,Widening of road at LOC_MPID_0007_96,1787689.69,1573756.13,1530457.37,2150131.59,7,2024-06-24,2025-04-12,2025-04-20,completed,100.0,136.62,1,cost_overrun,MEDIUM,2,none,-576375.46,619674.22,ANOMALY_CAUSED_BREACH,-21146081.79
